env,algo,run_id,seed,r_max_relaxed,r_end_relaxed,delta_post_relaxed,s_final_relaxed,delta_eps_relaxed,slope_eps_relaxed,trend_relaxed
Hopper-v4,ppo,20251118_103424_264467_pid1265897_seed0,0,618.1214306640625,655.1112670898438,36.98983642578128,-21.76991102430556,-61.81214306640625,12.36242861328125,uncertain
Hopper-v4,ppo,20251118_103441_478852_pid1265937_seed0,0,383.43139678955083,327.1470947265625,-56.28430206298833,-21.40503404405382,-38.34313967895508,7.668627935791017,post_peak_degradation
Hopper-v4,ppo,20251118_103550_600556_pid1266081_seed0,0,395.695803527832,357.818359375,-37.87744415283203,-14.588309054904508,-39.569580352783206,7.913916070556641,uncertain
Hopper-v4,ppo,20251118_104222_432262_pid1266860_seed0,0,2579.127570800781,2698.41845703125,119.29088623046891,-97.49460177951389,-257.9127570800781,51.582551416015626,uncertain
Hopper-v4,ppo,20251118_104415_876231_pid1267095_seed0,0,1072.9664367675782,1046.0953369140625,-26.871099853515716,-44.86152343749999,-107.29664367675782,21.459328735351566,uncertain
Hopper-v4,ppo,20251118_104457_620573_pid1267182_seed0,0,273.45577529907223,310.03106689453125,36.57529159545902,-5.841535101996524,-27.345577529907224,5.469115505981445,uncertain
Hopper-v4,ppo,20251118_105010_923150_pid1267807_seed0,0,381.8816165161133,248.33114624023438,-133.55047027587892,-10.945938449435763,-38.18816165161133,7.637632330322266,post_peak_degradation
Hopper-v4,ppo,20251118_105012_301371_pid1267813_seed0,0,2693.8301245117186,2739.750244140625,45.92011962890638,-109.4376193576389,-269.38301245117185,53.876602490234376,uncertain
Hopper-v4,ppo,20251118_105224_775630_pid1268084_seed0,0,1014.6008526611329,789.9114990234375,-224.68935363769538,-47.502475314670136,-101.4600852661133,20.292017053222658,post_peak_degradation
Hopper-v4,ppo,20251118_105338_700640_pid1268239_seed0,0,364.7127267456055,386.5860290527344,21.87330230712888,-13.687112765842016,-36.47127267456055,7.29425453491211,uncertain
Hopper-v4,ppo,20251118_105508_483018_pid1268421_seed0,0,468.8602697753907,472.13653564453125,3.276265869140559,-20.663838026258684,-46.886026977539075,9.377205395507813,uncertain
Hopper-v4,ppo,20251118_110240_432537_pid1269325_seed0,0,1502.6564196777342,1473.8218994140625,-28.83452026367172,-69.6679660373264,-150.26564196777343,30.053128393554687,uncertain
Hopper-v4,ppo,20251118_110552_506163_pid1269713_seed0,0,1080.3078247070314,1080.291748046875,-0.016076660156386424,-39.291654459635424,-108.03078247070314,21.606156494140627,uncertain
Hopper-v4,ppo,20251118_110704_958783_pid1269858_seed0,0,347.998895111084,292.7711181640625,-55.22777694702148,-18.068210177951396,-34.7998895111084,6.95997790222168,post_peak_degradation
Hopper-v4,ppo,20251118_110951_580553_pid1270212_seed0,0,353.4961193847656,426.70416259765625,73.20804321289063,-10.810862901475693,-35.34961193847656,7.069922387695312,uncertain
Hopper-v4,ppo,20251118_111212_166683_pid1270495_seed0,0,2464.496604003906,2528.776611328125,64.28000732421879,-112.68612196180554,-246.44966040039063,49.289932080078124,uncertain
Hopper-v4,ppo,20251118_111511_535264_pid1270863_seed0,0,511.11925292968755,489.4806213378906,-21.638631591796923,-23.15418362087674,-51.111925292968756,10.222385058593751,uncertain
Hopper-v4,ppo,20251118_111516_995429_pid1270876_seed0,0,532.473461303711,491.15521240234375,-41.31824890136727,-18.56289740668402,-53.247346130371106,10.64946922607422,uncertain
Hopper-v4,ppo,20251118_111708_130393_pid1273183_seed0,0,374.0331420898438,324.9183349609375,-49.11480712890631,-16.02729966905382,-37.40331420898438,7.480662841796876,post_peak_degradation
Hopper-v4,ppo,20251118_112027_929222_pid1273743_seed0,0,1101.3622802734376,910.7435302734375,-190.6187500000001,-42.97056749131944,-110.13622802734376,22.027245605468753,post_peak_degradation
Hopper-v4,ppo,20251118_112029_441478_pid1273748_seed0,0,1073.912478027344,1014.4132690429688,-59.49920898437517,-37.55945638020835,-107.3912478027344,21.478249560546878,uncertain
Hopper-v4,ppo,20251118_112243_328523_pid1274037_seed0,0,335.8974972534179,354.08465576171875,18.187158508300854,-11.503416612413194,-33.58974972534179,6.717949945068358,uncertain
Hopper-v4,ppo,20251118_112826_693466_pid1274739_seed0,0,423.07732086181636,323.45379638671875,-99.62352447509761,-9.664646063910588,-42.30773208618164,8.461546417236327,post_peak_degradation
Hopper-v4,ppo,20251118_113342_028687_pid1275372_seed0,0,2645.733957519531,2789.51025390625,143.77629638671897,-107.10365125868056,-264.5733957519531,52.91467915039062,uncertain
Hopper-v4,ppo,20251118_113342_393224_pid1275373_seed0,0,1090.2585485839843,1024.7926025390625,-65.4659460449218,-39.42152642144098,-109.02585485839843,21.805170971679686,uncertain
Hopper-v4,ppo,20251118_113342_557273_pid1275374_seed0,0,395.27639938354486,337.5849304199219,-57.69146896362298,-22.680743747287327,-39.52763993835449,7.905527987670897,post_peak_degradation
Hopper-v4,ppo,20251118_113358_225699_pid1275423_seed0,0,384.1452023315429,363.5553283691406,-20.589873962402294,-15.947541639539928,-38.41452023315429,7.682904046630859,uncertain
Hopper-v4,ppo,20251118_114337_173847_pid1276584_seed0,0,332.35658142089846,334.0604553222656,1.7038739013671602,-14.411789279513894,-33.23565814208985,6.647131628417969,uncertain
Hopper-v4,ppo,20251118_114656_534050_pid1276988_seed0,0,274.80759704589843,274.91497802734375,0.10738098144531705,-12.081212022569446,-27.480759704589843,5.496151940917969,uncertain
Hopper-v4,ppo,20251118_114728_232562_pid1277059_seed0,0,338.131689453125,370.3316650390625,32.19997558593752,-13.027018907335068,-33.8131689453125,6.7626337890625,uncertain
Hopper-v4,ppo,20251118_114903_678005_pid1277255_seed0,0,441.38531768798833,448.61248779296875,7.2271701049804165,-19.07626274956598,-44.138531768798835,8.827706353759767,uncertain
Hopper-v4,ppo,20251118_115025_290549_pid1277422_seed0,0,2355.136708984375,2270.33837890625,-84.79833007812522,-113.56437174479164,-235.51367089843754,47.1027341796875,uncertain
Hopper-v4,ppo,20251118_115222_913144_pid1277658_seed0,0,1432.4022412109375,1474.9544677734375,42.55222656249998,-69.57386338975695,-143.24022412109375,28.64804482421875,uncertain
Hopper-v4,ppo,20251118_115228_351435_pid1277676_seed0,0,224.305064239502,219.3250274658203,-4.9800367736816895,-10.361851331922745,-22.430506423950202,4.48610128479004,uncertain
Hopper-v4,ppo,20251118_115254_764375_pid1277734_seed0,0,368.7746203613282,358.165771484375,-10.608848876953175,-15.870588514539925,-36.87746203613282,7.375492407226564,uncertain
Hopper-v4,ppo,20251118_115820_811420_pid1278388_seed0,0,2126.2776318359374,2142.829345703125,16.551713867187573,-76.49699978298615,-212.62776318359374,42.52555263671875,uncertain
Hopper-v4,ppo,20251118_120236_174218_pid1278907_seed0,0,1092.8798461914064,1047.8941650390625,-44.985681152343886,-41.5085218641493,-109.28798461914064,21.85759692382813,uncertain
Hopper-v4,ppo,20251118_120347_831826_pid1279052_seed0,0,295.99786285400387,318.985595703125,22.98773284912113,-10.033110215928822,-29.599786285400388,5.919957257080077,uncertain
Hopper-v4,ppo,20251118_121058_765620_pid1279914_seed0,0,370.3921148681641,276.640625,-93.75148986816407,-13.258281792534724,-37.039211486816406,7.407842297363281,post_peak_degradation
Hopper-v4,ppo,20251118_121105_950776_pid1279936_seed0,0,1086.4741455078124,1079.3668212890625,-7.107324218749909,-20.276673719618064,-108.64741455078125,21.72948291015625,converged_relaxed
Hopper-v4,ppo,20251118_121127_059609_pid1279986_seed0,0,1084.4189318847657,1057.3922119140625,-27.026719970703198,-48.21187337239584,-108.44189318847657,21.688378637695315,uncertain
Hopper-v4,ppo,20251118_121324_775277_pid1280226_seed0,0,233.2446142578125,219.5529327392578,-13.691681518554674,-11.15824415418837,-23.32446142578125,4.66489228515625,uncertain
Hopper-v4,ppo,20251118_121420_017121_pid1280345_seed0,0,475.3649722290039,328.1585998535156,-147.2063723754883,-20.025948079427085,-47.536497222900394,9.50729944458008,post_peak_degradation
Hopper-v4,ppo,20251118_121940_107082_pid1280988_seed0,0,1381.252742919922,1377.4407958984375,-3.811947021484457,-60.049620225694476,-138.1252742919922,27.62505485839844,uncertain
Hopper-v4,ppo,20251118_122421_800949_pid1281553_seed0,0,725.3625659179686,953.2779541015625,227.9153881835939,-6.6690049913194365,-72.53625659179686,14.507251318359373,converged_relaxed
Hopper-v4,ppo,20251118_122519_457643_pid1281679_seed0,0,264.5346224975586,223.0308837890625,-41.50373870849609,-10.050143432617185,-26.45346224975586,5.290692449951172,post_peak_degradation
Hopper-v4,ppo,20251118_122650_593516_pid1281863_seed0,0,266.63239532470703,264.24163818359375,-2.3907571411132835,-11.548003472222225,-26.663239532470705,5.332647906494141,uncertain
Hopper-v4,ppo,20251118_123015_213435_pid1282274_seed0,0,2712.8548193359375,2710.614013671875,-2.2408056640624636,-120.39041341145834,-271.28548193359376,54.25709638671875,uncertain
Hopper-v4,ppo,20251118_123123_717992_pid1282419_seed0,0,1020.1392694091796,1014.6092529296875,-5.530016479492133,-45.54312065972223,-102.01392694091797,20.40278538818359,uncertain
Hopper-v4,ppo,20251118_123438_854756_pid1282809_seed0,0,254.0244795227051,214.70217895507812,-39.32230056762697,-14.301518758138018,-25.40244795227051,5.080489590454102,post_peak_degradation
Hopper-v4,ppo,20251118_123532_558865_pid1282926_seed0,0,441.9128988647461,323.28973388671875,-118.62316497802738,-24.969199625651047,-44.191289886474614,8.838257977294923,post_peak_degradation
Hopper-v4,ppo,20251118_123856_863925_pid1283507_seed0,0,1108.0716711425782,875.5222778320312,-232.54939331054698,-55.52985568576386,-110.80716711425782,22.161433422851566,post_peak_degradation
Hopper-v4,ppo,20251118_124147_976093_pid1283854_seed0,0,1045.8718267822267,937.8536987304688,-108.01812805175791,-46.82067464192707,-104.58718267822267,20.917436535644534,post_peak_degradation
Hopper-v4,ppo,20251118_124154_787394_pid1283871_seed0,0,267.50563537597657,258.3912353515625,-9.114400024414067,-11.540185546874998,-26.750563537597657,5.350112707519531,uncertain
Hopper-v4,ppo,20251118_124621_987472_pid1284414_seed0,0,372.0411657714844,348.29150390625,-23.749661865234373,-16.888394504123266,-37.20411657714844,7.440823315429688,uncertain
Hopper-v4,ppo,20251118_124942_219526_pid1284820_seed0,0,2506.5918261718753,2560.265625,53.673798828124745,-92.30001627604166,-250.65918261718753,50.13183652343751,uncertain
Hopper-v4,ppo,20251118_125039_860571_pid1284943_seed0,0,1103.9894848632814,1097.670654296875,-6.318830566406405,-49.390345594618076,-110.39894848632815,22.07978969726563,uncertain
Hopper-v4,ppo,20251118_125058_664637_pid1284983_seed0,0,358.8791696166993,367.4765625,8.5973928833007,-14.132303873697916,-35.88791696166993,7.177583392333986,uncertain
Hopper-v4,ppo,20251118_125201_557685_pid1285115_seed0,0,385.9418511962891,365.74591064453125,-20.19594055175787,-15.945521375868061,-38.59418511962892,7.718837023925783,uncertain
Hopper-v4,ppo,20251118_130134_008547_pid1286259_seed0,0,707.846689453125,677.9212036132812,-29.92548583984376,-29.16012098524306,-70.7846689453125,14.156933789062501,uncertain
Hopper-v4,ppo,20251118_130704_961663_pid1286924_seed0,0,483.4052828979492,497.94342041015625,14.538137512207072,-20.14350043402777,-48.34052828979492,9.668105657958984,uncertain
Hopper-v4,ppo,20251118_130911_919415_pid1287183_seed0,0,259.67863372802736,217.0124053955078,-42.66622833251955,-9.849334038628472,-25.96786337280274,5.1935726745605475,post_peak_degradation
Hopper-v4,ppo,20251118_130928_326344_pid1287221_seed0,0,464.3464962768555,458.6775817871094,-5.668914489746101,-17.90529513888889,-46.43464962768555,9.286929925537109,uncertain
Hopper-v4,ppo,20251118_130932_905288_pid1287235_seed0,0,2332.2303369140623,2430.99951171875,98.76917480468774,-90.54708116319446,-233.22303369140624,46.64460673828125,uncertain
Hopper-v4,ppo,20251118_131032_552820_pid1287362_seed0,0,1872.596721191406,1494.3192138671875,-378.2775073242185,-119.08535427517361,-187.25967211914062,37.45193442382812,post_peak_degradation
Hopper-v4,ppo,20251118_131149_578652_pid1287521_seed0,0,674.1947610473629,367.26263427734375,-306.9321267700192,-15.833184136284729,-67.41947610473629,13.48389522094726,post_peak_degradation
Hopper-v4,ppo,20251118_131350_651494_pid1287769_seed0,0,368.388489074707,299.9085388183594,-68.47995025634765,-14.214266628689233,-36.838848907470705,7.3677697814941405,post_peak_degradation
Hopper-v4,ppo,20251118_131619_976979_pid1288076_seed0,0,1097.5888269042969,1019.8792114257812,-77.70961547851562,-54.4932630750868,-109.75888269042969,21.951776538085937,uncertain
Hopper-v4,ppo,20251118_131927_162230_pid1288451_seed0,0,1069.9143408203126,1066.028076171875,-3.8862646484376455,-46.98053927951389,-106.99143408203128,21.39828681640625,uncertain
Hopper-v4,ppo,20251118_132009_829325_pid1288541_seed0,0,426.3592364501953,399.8432312011719,-26.516005249023408,-18.779427083333335,-42.63592364501953,8.527184729003906,uncertain
Hopper-v4,ppo,20251118_132634_676248_pid1289312_seed0,0,321.79466522216796,258.30950927734375,-63.485155944824214,-12.812015109592014,-32.1794665222168,6.4358933044433595,post_peak_degradation
Hopper-v4,ppo,20251118_133002_046690_pid1291055_seed0,0,1110.6841857910158,1111.500732421875,0.8165466308591931,-50.57210286458334,-111.06841857910159,22.213683715820316,uncertain
Hopper-v4,ppo,20251118_133124_203798_pid1291225_seed0,0,1085.0048486328124,1083.1951904296875,-1.8096582031248545,-47.93106011284723,-108.50048486328124,21.700096972656247,uncertain
Hopper-v4,ppo,20251118_133353_795429_pid1291561_seed0,0,1247.959610595703,1090.712646484375,-157.246964111328,-72.11859673394099,-124.7959610595703,24.95919221191406,post_peak_degradation
Hopper-v4,ppo,20251118_133545_993151_pid1291792_seed0,0,431.00236328125,350.0030212402344,-80.99934204101561,-23.363169352213543,-43.100236328125,8.620047265625,post_peak_degradation
Hopper-v4,ppo,20251118_134009_811452_pid1292316_seed0,0,1595.9750549316404,1593.829833984375,-2.145220947265443,-62.482438151041656,-159.59750549316405,31.91950109863281,uncertain
Hopper-v4,ppo,20251118_134334_378697_pid1292728_seed0,0,373.3324703979493,341.89593505859375,-31.436535339355544,-14.616528320312502,-37.333247039794934,7.466649407958986,uncertain
Hopper-v4,ppo,20251118_134401_011156_pid1292786_seed0,0,433.3489047241211,337.31341552734375,-96.03548919677735,-18.906753200954856,-43.33489047241211,8.666978094482422,post_peak_degradation
Hopper-v4,ppo,20251118_134746_314370_pid1293242_seed0,0,436.493560180664,405.57696533203125,-30.91659484863277,-12.759702555338542,-43.649356018066406,8.72987120361328,uncertain
Hopper-v4,ppo,20251118_134753_896407_pid1293264_seed0,0,2438.9900830078127,2610.742919921875,171.7528369140623,-81.7187798394097,-243.89900830078128,48.77980166015625,uncertain
Hopper-v4,ppo,20251118_134842_947285_pid1293369_seed0,0,1081.15755859375,1078.1517333984375,-3.005825195312582,-47.640665690104164,-108.11575585937501,21.623151171875,uncertain
Hopper-v4,ppo,20251118_135142_720312_pid1293728_seed0,0,388.07591796875005,333.464599609375,-54.61131835937505,-16.40018242730035,-38.80759179687501,7.7615183593750015,post_peak_degradation
Hopper-v4,ppo,20251118_135221_367504_pid1293813_seed0,0,372.61207214355466,347.33197021484375,-25.280101928710906,-16.642799886067703,-37.261207214355466,7.4522414428710935,uncertain
Hopper-v4,ppo,20251118_135840_394639_pid1294572_seed0,0,2485.33513671875,2602.69873046875,117.36359374999984,-101.04881184895834,-248.53351367187503,49.70670273437501,uncertain
Hopper-v4,ppo,20251118_140036_398704_pid1294803_seed0,0,270.59483978271487,264.69512939453125,-5.899710388183621,-12.155720689561633,-27.059483978271487,5.411896795654298,uncertain
Hopper-v4,ppo,20251118_140038_723175_pid1294808_seed0,0,367.0140539550781,359.4844665527344,-7.529587402343736,-16.07061360677084,-36.70140539550781,7.340281079101563,uncertain
Hopper-v4,ppo,20251118_140129_058827_pid1294922_seed0,0,577.4658782958984,499.443115234375,-78.02276306152339,-19.05486857096355,-57.74658782958984,11.549317565917969,post_peak_degradation
Hopper-v4,ppo,20251118_140648_906415_pid1295566_seed0,0,1047.2162445068361,1077.447265625,30.23102111816388,-38.538585069444444,-104.72162445068362,20.944324890136723,uncertain
Hopper-v4,ppo,20251118_140758_822031_pid1295709_seed0,0,387.6791595458985,410.6776428222656,22.998483276367153,-13.288361952039931,-38.76791595458985,7.753583190917969,uncertain
Hopper-v4,ppo,20251118_140835_278459_pid1295788_seed0,0,546.7933905029297,544.2266845703125,-2.5667059326171966,-21.707670762803826,-54.679339050292974,10.935867810058594,uncertain
Hopper-v4,ppo,20251118_141119_441880_pid1296119_seed0,0,439.3023315429688,443.54193115234375,4.239599609374977,-21.529878743489583,-43.93023315429688,8.786046630859376,uncertain
Hopper-v4,ppo,20251118_141745_767395_pid1296895_seed0,0,1842.671749267578,2037.2242431640625,194.55249389648452,-37.51632758246529,-184.2671749267578,36.85343498535156,uncertain
Hopper-v4,ppo,20251118_141930_643385_pid1297111_seed0,0,449.3672427368164,449.05987548828125,-0.30736724853517217,-19.64029473198785,-44.93672427368165,8.987344854736328,uncertain
Hopper-v4,ppo,20251118_142010_650866_pid1297196_seed0,0,427.7419876098633,582.5372924804688,154.79530487060543,6.67205674913195,-42.77419876098634,8.554839752197266,converged_relaxed
Hopper-v4,ppo,20251118_142421_996541_pid1297703_seed0,0,475.3440078735351,439.68316650390625,-35.66084136962883,-26.759501817491312,-47.53440078735351,9.506880157470702,uncertain
Hopper-v4,ppo,20251118_142438_524284_pid1297738_seed0,0,3021.508041992188,3083.372802734375,61.86476074218717,-126.24329969618056,-302.1508041992188,60.43016083984376,uncertain
