env,algo,run_dir,n_episodes,sigma_intra_full,sigma_intra_late,learning_rate,ent_coef,n_steps
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042148_391774_pid1379802_seed0,4213,180.7551727294922,129.06710815429688,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042223_982399_pid1379880_seed0,4252,161.05860900878906,118.82024383544922,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042224_250737_pid1379881_seed0,4461,173.13031005859375,130.1188201904297,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042228_646461_pid1379897_seed0,5081,163.6373748779297,132.79000854492188,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042433_448506_pid1380149_seed0,5611,175.29559326171875,122.03805541992188,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042451_831160_pid1380188_seed0,4182,176.04669189453125,122.14604949951172,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042752_395644_pid1380543_seed0,4708,182.98062133789062,132.59104919433594,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042802_790209_pid1380570_seed0,4182,176.04669189453125,122.14604949951172,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042839_979624_pid1380648_seed0,4708,182.98062133789062,132.59104919433594,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042842_552121_pid1380653_seed0,3952,149.32577514648438,100.62538146972656,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_042959_589445_pid1380812_seed0,4513,182.49539184570312,129.21026611328125,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_043034_041964_pid1380881_seed0,4760,159.4181671142578,133.9440460205078,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_043748_090479_pid1381729_seed0,4909,179.8756103515625,138.9446563720703,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_043812_005041_pid1381781_seed0,4315,179.34934997558594,123.49555969238281,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044027_085683_pid1382047_seed0,4524,178.58639526367188,129.6283416748047,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044043_238800_pid1382083_seed0,4315,179.34934997558594,123.49555969238281,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044047_754291_pid1382098_seed0,4524,178.58639526367188,129.6283416748047,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044103_878878_pid1382133_seed0,4245,136.9474334716797,114.518310546875,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044104_824750_pid1382139_seed0,4379,161.03884887695312,123.83065795898438,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044134_566963_pid1382203_seed0,5114,125.0289077758789,124.08552551269531,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044334_425697_pid1382440_seed0,5067,144.68673706054688,123.17471313476562,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044338_679133_pid1382453_seed0,4374,157.05882263183594,126.90963745117188,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044634_026410_pid1382804_seed0,4489,160.56166076660156,124.66870880126953,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044705_001104_pid1382869_seed0,4374,157.05882263183594,126.90963745117188,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044725_527043_pid1382912_seed0,4489,160.56166076660156,124.66870880126953,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044800_345910_pid1382984_seed0,4161,133.1141357421875,114.95252227783203,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044850_273287_pid1383083_seed0,4498,147.2134552001953,120.9879150390625,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_044854_732051_pid1383095_seed0,5142,117.07820129394531,111.55886840820312,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_045647_164350_pid1384020_seed0,4946,157.39358520507812,133.2764892578125,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_045724_154871_pid1384098_seed0,4323,148.27838134765625,127.57878112792969,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_045930_807065_pid1384351_seed0,4403,167.7443084716797,125.38219451904297,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_045939_234828_pid1384373_seed0,4323,148.27838134765625,127.57878112792969,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_045941_695930_pid1384378_seed0,4403,167.7443084716797,125.38219451904297,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_045945_503435_pid1384394_seed0,4192,108.8387680053711,93.23765563964844,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_045950_618358_pid1384407_seed0,4365,143.72335815429688,122.99982452392578,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050018_975953_pid1384471_seed0,5046,121.07303619384766,118.3245620727539,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050217_232412_pid1384705_seed0,5153,150.1291961669922,131.34246826171875,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050234_796092_pid1384743_seed0,4434,157.9156036376953,122.03736114501953,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050541_039662_pid1385116_seed0,4414,160.73300170898438,123.83283996582031,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050542_682709_pid1385121_seed0,4434,157.9156036376953,122.03736114501953,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050634_546996_pid1385229_seed0,4414,160.73300170898438,123.83283996582031,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050635_903328_pid1385234_seed0,4794,105.6639633178711,94.29380798339844,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050654_153936_pid1385278_seed0,4655,152.99302673339844,124.03820037841797,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_050737_347101_pid1385369_seed0,5711,120.14703369140625,120.69739532470703,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_051554_124590_pid1386339_seed0,5503,159.51556396484375,136.71267700195312,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_051606_290455_pid1386366_seed0,4498,136.4249267578125,115.41072082519531,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_051810_007403_pid1386613_seed0,4808,168.26547241210938,127.29238891601562,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_051816_922532_pid1386630_seed0,4498,136.4249267578125,115.41072082519531,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_051835_352658_pid1386675_seed0,4808,168.26547241210938,127.29238891601562,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_051837_085560_pid1386676_seed0,4698,132.20101928710938,125.72493743896484,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_051841_054121_pid1386692_seed0,4716,168.8081817626953,121.91437530517578,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_051908_673099_pid1386756_seed0,5407,128.33843994140625,121.44205474853516,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_052110_873263_pid1386999_seed0,5480,158.5592498779297,145.1565704345703,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_052124_519204_pid1387030_seed0,4699,146.06253051757812,119.32630920410156,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_052427_793304_pid1387871_seed0,5115,163.5587921142578,128.5521240234375,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_052436_538467_pid1388012_seed0,4699,146.06253051757812,119.32630920410156,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_052516_673673_pid1388171_seed0,5115,163.5587921142578,128.5521240234375,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_052528_583792_pid1388196_seed0,4639,124.75697326660156,114.74768829345703,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_052555_794411_pid1388405_seed0,4546,152.7286376953125,124.14881134033203,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_052610_044241_pid1388439_seed0,5744,117.41194152832031,112.28103637695312,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_053454_842178_pid1390018_seed0,5152,151.4167022705078,126.65935516357422,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_053527_286674_pid1390088_seed0,4377,141.44454956054688,119.11534118652344,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_053705_311830_pid1390280_seed0,4667,159.89047241210938,124.5418701171875,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_053716_129225_pid1390308_seed0,4377,141.44454956054688,119.11534118652344,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_053726_876472_pid1390334_seed0,4667,159.89047241210938,124.5418701171875,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_053743_148145_pid1390373_seed0,4647,121.64248657226562,100.97674560546875,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_053802_616824_pid1390414_seed0,3860,142.2633514404297,114.81596374511719,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_053813_241249_pid1390439_seed0,6324,126.58248901367188,126.71129608154297,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_054012_219687_pid1390945_seed0,5021,138.47630310058594,125.16709899902344,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_054039_950463_pid1391001_seed0,4783,147.048583984375,129.23220825195312,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_054335_948999_pid1391397_seed0,4052,164.19064331054688,123.59315490722656,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_054340_255166_pid1391410_seed0,4783,147.048583984375,129.23220825195312,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_054343_191242_pid1391415_seed0,4052,164.19064331054688,123.59315490722656,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_054428_580257_pid1391555_seed0,4845,134.5631866455078,114.91877746582031,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_054432_747092_pid1391563_seed0,3903,162.2223358154297,123.39617156982422,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_054455_458127_pid1391616_seed0,6292,127.9222183227539,126.63908386230469,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055403_046312_pid1392777_seed0,4934,140.77590942382812,126.03650665283203,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055418_861524_pid1392810_seed0,4792,146.778076171875,133.25880432128906,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055547_032348_pid1392990_seed0,3933,149.43446350097656,115.92047882080078,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055602_986627_pid1393024_seed0,4792,146.778076171875,133.25880432128906,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055603_474504_pid1393025_seed0,3933,149.43446350097656,115.92047882080078,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055614_946227_pid1393055_seed0,4779,137.9593048095703,121.5054931640625,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055637_953030_pid1393108_seed0,3961,160.2786407470703,120.55062103271484,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055728_351045_pid1393206_seed0,6589,125.80490112304688,127.3575439453125,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055910_056561_pid1393409_seed0,5165,136.23785400390625,119.0790023803711,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_055944_729867_pid1393483_seed0,5109,156.0343780517578,146.4563751220703,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_060216_290183_pid1393780_seed0,4651,180.4527130126953,124.23137664794922,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_060236_117698_pid1393824_seed0,5109,156.0343780517578,146.4563751220703,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_060241_122252_pid1393840_seed0,4651,180.4527130126953,124.23137664794922,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_060256_091240_pid1393871_seed0,5463,112.9627456665039,106.20907592773438,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_060311_176891_pid1393906_seed0,4224,126.14933776855469,97.69918823242188,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_060400_219211_pid1394008_seed0,6942,107.71202850341797,108.21865844726562,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_061251_387070_pid1395114_seed0,5427,110.14459228515625,99.92728424072266,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_061256_830999_pid1395127_seed0,4810,110.71923065185547,101.15078735351562,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_061427_342839_pid1395309_seed0,4308,139.0806121826172,117.98026275634766,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_061444_748195_pid1395349_seed0,4810,110.71923065185547,101.15078735351562,,,
LunarLander-v3,a2c,/homes/sohawan2/reinforcement-learning-thesis/thesis_project/runs_seed0/LunarLander-v3/a2c/20251028_061453_728366_pid1395371_seed0,4308,139.0806121826172,117.98026275634766,,,
