#{"t_start": 1758287933.5364294, "env_id": "None"}
r,l,t
273.0,273,192.585653
330.0,330,192.938899
214.0,214,193.164187
200.0,200,193.380349
130.0,130,194.162321
64.0,64,194.262984
28.0,28,194.296359
101.0,101,194.402484
167.0,167,194.579606
19.0,19,194.598041
70.0,70,194.686256
12.0,12,194.700871
14.0,14,194.712909
26.0,26,194.742717
76.0,76,194.828128
113.0,113,194.953665
89.0,89,195.047819
44.0,44,195.097408
200.0,200,195.335568
232.0,232,195.582995
214.0,214,195.81399
143.0,143,195.966484
84.0,84,196.05536
105.0,105,196.17382
251.0,251,196.433461
251.0,251,196.675647
340.0,340,197.059088
323.0,323,197.399636
286.0,286,197.703348
248.0,248,197.962862
251.0,251,198.220817
225.0,225,198.460802
190.0,190,198.659565
197.0,197,198.863724
149.0,149,199.021538
137.0,137,199.204486
256.0,256,199.470519
182.0,182,200.172407
184.0,184,200.383905
181.0,181,200.578717
253.0,253,200.841891
217.0,217,201.066243
141.0,141,201.231136
290.0,290,201.541087
200.0,200,201.755235
416.0,416,202.185858
280.0,280,202.480743
222.0,222,202.71981
362.0,362,203.073944
259.0,259,203.339334
181.0,181,203.572932
252.0,252,203.850971
96.0,96,203.95818
207.0,207,204.180103
292.0,292,204.516232
178.0,178,204.700659
139.0,139,204.863832
204.0,204,205.075536
389.0,389,206.222756
281.0,281,206.537139
17.0,17,206.557481
260.0,260,206.839048
78.0,78,206.918605
140.0,140,207.067466
326.0,326,207.411693
20.0,20,207.430544
107.0,107,207.540515
130.0,130,207.701591
188.0,188,207.899473
63.0,63,207.964154
34.0,34,208.000581
316.0,316,208.33632
221.0,221,208.565563
108.0,108,208.680069
265.0,265,208.957495
15.0,15,208.978343
253.0,253,209.245541
500.0,500,209.742342
52.0,52,209.795471
69.0,69,209.867969
246.0,246,210.147193
217.0,217,210.379839
228.0,228,210.6236
149.0,149,210.786666
164.0,164,210.964179
207.0,207,211.189589
91.0,91,211.286942
210.0,210,211.512059
300.0,300,212.832397
289.0,289,213.167705
183.0,183,213.379502
114.0,114,213.51697
103.0,103,213.7017
243.0,243,213.96311
500.0,500,214.543181
191.0,191,214.745938
500.0,500,215.304597
120.0,120,215.430511
460.0,460,215.917427
500.0,500,216.451096
80.0,80,216.537925
500.0,500,217.078889
379.0,379,217.480971
440.0,440,217.945879
225.0,225,218.842402
301.0,301,219.345748
197.0,197,219.646505
332.0,332,220.038556
265.0,265,220.351361
228.0,228,220.613079
313.0,313,220.968409
176.0,176,221.165423
201.0,201,221.385972
217.0,217,221.624667
320.0,320,221.962001
161.0,161,222.118076
95.0,95,222.212384
143.0,143,222.377008
187.0,187,222.635399
184.0,184,222.910172
205.0,205,223.128302
147.0,147,223.282794
202.0,202,223.5018
196.0,196,223.709631
124.0,124,223.837601
204.0,204,224.053372
143.0,143,224.208552
144.0,144,224.35889
113.0,113,224.476778
147.0,147,225.062526
220.0,220,225.321
172.0,172,225.516163
285.0,285,225.844308
125.0,125,225.98074
180.0,180,226.184199
55.0,55,226.247275
288.0,288,226.580455
169.0,169,226.770906
23.0,23,226.796921
49.0,49,226.85249
182.0,182,227.057762
199.0,199,227.28499
157.0,157,227.460197
68.0,68,227.53675
185.0,185,227.742707
175.0,175,227.940473
500.0,500,228.518495
162.0,162,228.692157
183.0,183,228.888913
151.0,151,229.050555
141.0,141,229.208441
289.0,289,229.635408
26.0,26,229.661687
179.0,179,229.87175
155.0,155,230.034842
127.0,127,230.205259
156.0,156,230.371138
265.0,265,230.65205
75.0,75,231.535209
181.0,181,231.767687
258.0,258,232.071172
256.0,256,232.341811
189.0,189,232.539062
14.0,14,232.554581
139.0,139,232.706408
258.0,258,232.979834
290.0,290,233.283599
274.0,274,233.595349
256.0,256,233.891872
230.0,230,234.154097
253.0,253,234.430417
183.0,183,234.608318
198.0,198,234.806213
15.0,15,234.822571
116.0,116,234.948613
171.0,171,235.129103
181.0,181,235.352519
263.0,263,235.625065
234.0,234,235.918382
243.0,243,236.17924
278.0,278,236.479867
460.0,460,236.959434
59.0,59,237.74519
264.0,264,238.111927
295.0,295,238.596884
389.0,389,239.070881
193.0,193,239.32505
54.0,54,239.388187
366.0,366,239.781787
388.0,388,240.316716
86.0,86,240.408996
191.0,191,240.612267
195.0,195,240.824021
176.0,176,241.020186
219.0,219,241.256597
238.0,238,241.506615
16.0,16,241.523536
97.0,97,241.628859
256.0,256,241.906632
168.0,168,242.081598
195.0,195,242.341631
168.0,168,242.547023
206.0,206,242.7709
149.0,149,242.926609
188.0,188,243.12607
158.0,158,243.291663
187.0,187,243.49262
155.0,155,244.068116
246.0,246,244.339704
185.0,185,244.564724
119.0,119,244.689988
15.0,15,244.70613
138.0,138,244.86488
14.0,14,244.880315
179.0,179,245.067617
27.0,27,245.097799
115.0,115,245.222032
175.0,175,245.407358
175.0,175,245.5922
132.0,132,245.73379
164.0,164,245.911154
112.0,112,246.02911
44.0,44,246.072871
143.0,143,246.225369
179.0,179,246.41625
162.0,162,246.613057
149.0,149,246.782114
134.0,134,246.926044
238.0,238,247.182239
174.0,174,247.358929
125.0,125,247.4773
174.0,174,247.647411
359.0,359,248.090702
251.0,251,248.362854
199.0,199,248.572766
292.0,292,248.919411
324.0,324,249.265306
196.0,196,249.473117
194.0,194,250.256358
39.0,39,250.302252
34.0,34,250.336675
43.0,43,250.380407
135.0,135,250.525358
97.0,97,250.630868
168.0,168,250.808195
205.0,205,251.035307
354.0,354,251.415749
247.0,247,251.677795
363.0,363,252.062974
25.0,25,252.088493
37.0,37,252.126678
85.0,85,252.215593
44.0,44,252.266265
379.0,379,252.6704
93.0,93,252.766877
105.0,105,252.880312
494.0,494,253.43401
118.0,118,253.561096
500.0,500,254.097378
485.0,485,254.622005
376.0,376,255.037426
178.0,178,255.227391
234.0,234,255.479402
275.0,275,256.412099
224.0,224,256.66008
62.0,62,256.72593
144.0,144,256.880134
147.0,147,257.033713
11.0,11,257.049885
166.0,166,257.227694
22.0,22,257.254498
69.0,69,257.329252
202.0,202,257.573138
